gene	t	p	log2FC	padj	corr_with_FXN
FAM229A	-1.0151081811054015	0.3176412573204472	-0.3194179942121287	0.4982362816184676	-0.040084786133056965
FOXN2	-1.0147554698374872	0.3177006015691892	-0.06644085965394808	0.4982362816184676	0.08127927301988466
COPRS	1.0148726990766768	0.3176806171774564	0.11955152655850299	0.4982362816184676	-0.11514181559265073
SREBF1	1.0172919812214367	0.31787977904855613	0.170621412486204	0.49846911528884097	-0.24969904395570178
ERMP1	1.0163226370016727	0.3179093752640645	0.08692629139995312	0.49846911528884097	-0.18405110779816397
WDR66	1.013841422918344	0.3182102963703322	0.17236169573181925	0.49879901472576915	-0.067080585960304
PIGK	1.0137759536807047	0.31820415955868264	0.07124313339774169	0.49879901472576915	-0.28575643559963165
SPICE1	1.0142033718805499	0.31816212866237653	0.07366110722835018	0.49879901472576915	-0.09727831920585622
SNORD114-18	-1.0130775468866668	0.3184026734077854	-0.26859831802405587	0.49905324680990804	0.06265451905169732
ZNF259	-1.0138953833367377	0.3184481390583226	-0.09987679057466181	0.49907718873465406	0.24288395971466023
IFT57	-1.0133163461641046	0.3186952700693958	-0.0910095694183326	0.49927876980374225	0.2341476117664071
PCDHGB2	-1.0140613617156895	0.31872777555737053	-0.22390713226915526	0.49927876980374225	0.20713524925515014
LEPROTL1	-1.0128744592424745	0.3186565964890322	-0.09786755423513327	0.49927876980374225	0.14916854527983023
FAM149A	1.0124627396372483	0.31871001553797207	0.3575701491421004	0.49927876980374225	-0.2864104874316191
EPS15	1.0149290007106528	0.31862917701295745	0.06668036995036353	0.49927876980374225	-0.15977599023126896
TFPT	1.0116038392756521	0.31909807567381243	0.10254371135604678	0.4998114732768423	-0.23493462182882713
LOC100507462	-1.0123369734290681	0.31917750165576236	-0.3147038222211047	0.49988851538336404	0.1726595783458535
ARHGAP10	-1.012942362054325	0.3192844572919282	-0.05343198938852822	0.4999612923645795	0.2314501484806787
HSD17B6	1.0112280560107603	0.31926554696712933	0.40127687181019756	0.4999612923645795	-0.14766418295791528
VPS11	-1.0115174833293925	0.3193459846863758	-0.06305789192746225	0.4999629200540277	0.10254742773133005
FAM83H	1.01279877433416	0.31932496011155587	0.42072675800484305	0.4999629200540277	-0.06214377628557711
TLE1	-1.0106049717037928	0.31980809477731287	-0.19495232802410634	0.5005915741656811	0.07581990822003809
SH3BGRL2	1.0140063137900373	0.31978495372979054	0.24247584705810077	0.5005915741656811	-0.22271452243393894
EXOC6	-1.0144571663697608	0.31998387474618717	-0.22546746647863625	0.5007718861525343	0.14678596674353897
IFT122	1.0107322142597674	0.3199559137823059	0.06475501420110419	0.5007718861525343	-0.03267598207781468
SNX29P1	1.0121564485980041	0.3202239424790653	0.2119115793340387	0.5007828855843969	0.00500759773967536
ASIC2	1.010420703391009	0.32012513810434734	0.3169459472887058	0.5007828855843969	-0.2008565313691635
PTK2	1.0126465417883495	0.3202536955678481	0.05468681921472296	0.5007828855843969	-0.1716357092100367
UTP15	1.0095498272459065	0.32009370356419875	0.05912395025173467	0.5007828855843969	-0.04339673450498156
SNRNP40	1.012163406540187	0.3202635452421659	0.08182829899528166	0.5007828855843969	0.04549726003112404
OAF	1.0095009482471413	0.3200846029260051	0.21980537691843338	0.5007828855843969	-0.10278604947807374
ICAM3	1.01115380249462	0.3202518238571621	0.12593012153570982	0.5007828855843969	-0.026937955956886552
TMCC1	1.0150284821054896	0.3201210216834405	0.07279866751755115	0.5007828855843969	-0.0552380821524327
MAGEE1	-1.0096295087650737	0.32022361511394637	-0.12644507514875514	0.5007828855843969	0.01144812830569863
CALHM1	1.0093418358829105	0.3203115140535382	0.2677341847769399	0.5008105210270538	-0.19326017224417844
GPR27	1.0095003154209554	0.32037673634485353	0.29314492358979083	0.5008177615618699	-0.2453656792584406
DUSP16	1.0090495244357827	0.3203580203076837	0.08781553839705936	0.5008177615618699	-0.24844594939200346
KRT15	1.0099962391023032	0.3205240441065818	0.4843362805287861	0.5010006593349001	-0.028849840827916473
GTF2H2	-1.01241740231928	0.320660660274478	-0.2414827270478499	0.5011668124229361	0.19527705630050204
FAM45B	-1.0099629473305791	0.3207505058338078	-0.13874789798800613	0.5012124597730104	0.23185251925527026
POLR2A	1.0087640010612486	0.3207502043745304	0.1274459483880026	0.5012124597730104	-0.14276202164259125
CD55	1.008048276873308	0.32083213772083724	0.17449231165306323	0.5012926340891456	-0.17841082055078408
NPL	1.007690306617591	0.32094587507732025	0.16379606773673672	0.501422952547319	-0.09920490347985134
RAB40B	-1.0101992291699802	0.3210467780612006	-0.10542529164551251	0.501533196761454	0.0550747984447742
SACS	-1.0089998500190984	0.32115957875436923	-0.15098539785792298	0.501614606612668	0.04063379253368671
EFNA4	1.007758139784072	0.3211342365379602	0.13536468786845557	0.501614606612668	-0.24747859011164575
SETD8	1.0138205652058967	0.32134735983074403	0.08686734722687994	0.5018604823204563	0.0324141315920943
IFRD2	1.0064252308258996	0.32154229352721864	0.11178688632297451	0.5021174810408512	0.04809665589169777
NRF1	1.0063790899439455	0.32160542356550964	0.0746923317539796	0.5021412983052768	-0.11504406288025827
GRPEL1	1.00930698028553	0.32161829692434035	0.0932300372979995	0.5021412983052768	0.020382085296225212
NEK1	-1.0110822409406854	0.32190499442831033	-0.0679872496376035	0.5024940002733143	0.15044146224701038
RPS4Y1	1.0057936350255006	0.3219021489357164	1.953101847359453	0.5024940002733143	0.008926988628192278
IL1RAPL1	-1.0071250401521812	0.32194994122794784	-0.4838390137935322	0.5025087937948733	0.12830030451606358
SNORA1	-1.0055560513793023	0.32197526730840836	-0.19736480512594623	0.5025087937948733	0.3085865304859254
TOR2A	1.0054646360912831	0.3220080846685457	0.12554728010520577	0.5025125694001443	-0.1279186887811125
FAM111A	1.0054912997637606	0.32206565068453313	0.13221781375749941	0.5025549623811607	-0.17373103639537257
ATP8B1	-1.0051191960861736	0.3221573509276725	-0.1529553177302958	0.5026506057749273	-0.0946677547397651
ACIN1	-1.005171123864039	0.32222750204414596	-0.03758999356467996	0.5027126119565664	0.1949609539684744
ANKDD1A	-1.0047138230157808	0.3223562737416227	-0.13850876048549043	0.5028660527718	0.00487779307798843
TMEM37	1.005027538861062	0.32250523817993015	0.5170240760251743	0.503050961724139	-0.10055186860885298
FBXO39	-1.0043252706850603	0.32253788662483407	-0.3498069884778734	0.5030544205863885	0.10356093777924458
RFTN1	1.004066130280545	0.32272442844368754	0.1446314154327446	0.5032685863900739	-0.24088037404315818
PRPF3	-1.0041233098630375	0.3227360888222838	-0.057288248055073154	0.5032685863900739	0.16802569363017242
PAPD5	-1.0041226383411985	0.32284005821266004	-0.05147538362256121	0.5033832297975366	-0.0015266347977873922
YIF1B	-1.0035777350807353	0.3229235877556472	-0.1730080546058499	0.5034261912762588	0.1031173850472602
HILS1	1.0043686511514043	0.3229285180747352	0.37922988141596337	0.5034261912762588	-0.010795808810731956
LRRC43	-1.00758156648414	0.322967110569378	-0.23597718848992688	0.5034388783425165	0.04881963145816073
CNNM3	-1.0041792062995778	0.32311903483639204	-0.07211947603863145	0.5036282071356211	0.06754581901247468
LPIN3	-1.0037795275809083	0.323163188255134	-0.11831587289513301	0.5036495394593778	0.10521498086710458
GPR135	1.0028876390820827	0.3232258951640693	0.1742275506363864	0.5036997806332231	-0.12480897192631733
BAI2	-1.002886023806587	0.32330257348320557	-0.21324431059752147	0.503748203132892	0.13668971951964373
PDGFRA	1.0026748789695314	0.32331791393382037	0.17909373751023772	0.503748203132892	-0.17012670371072042
UBL3	-1.0027501541986852	0.32345326610850933	-0.12626999318669796	0.5039115957063206	0.014023751870468061
INO80	1.0028826212405475	0.32360301664236957	0.05264961284756353	0.5039549192760255	-0.14857146221663095
GPT2	-1.006115505954137	0.3235791493458806	-0.17361351497160094	0.5039549192760255	0.27161970121239615
FAM227B	-1.0042189370922825	0.32355001244999815	-0.14110630380749178	0.5039549192760255	0.1807305451125449
PNMA3	1.002263435299132	0.32351502427568035	0.422549247441768	0.5039549192760255	-0.07627216135989474
PARP12	-1.0072015648284227	0.32366036004945287	-0.09901449276536667	0.5039967418969015	0.1761846845262997
BOLA3-AS1	-1.0029704457607116	0.32385148155330357	-0.1130971352907455	0.5041993634919628	0.08030853514453568
HNRNPA1	1.003202900119076	0.32383473716354316	0.14899887621877284	0.5041993634919628	0.08332367335759676
SLC7A3	-1.0098224856164049	0.32393154393635415	-0.22963178942238532	0.5042765187693634	0.2696329298880895
FRY	-1.0029165242118805	0.3240650175034424	-0.20702584251390554	0.5044367989029573	0.22029461288085586
PDZK1	1.0033554466284802	0.32418211967939314	0.22085928632800034	0.504571567688546	-0.23159144955530195
PKNOX2	1.0007944604889278	0.32421837296387845	0.6308399859469758	0.5045804861105135	-0.056963088030736186
AKAP11	1.0000350414051538	0.3246242411412239	0.07974098721826905	0.505164579714353	-0.15990602604628676
TUBA8	-1.006222570051411	0.3247836514504525	-0.15215205651290686	0.5053650736189224	0.08152868102862242
RGS7BP	-0.9993792355511291	0.3250426836550029	-0.35993166570147883	0.5057205273883155	0.1216042898064782
ISL2	-1.0070751916660625	0.32514204679272884	-0.7352704762378508	0.5058275151073406	0.18562697046728374
TP53I11	1.001384846313048	0.3253266884597117	0.2468612627497322	0.5060671390728798	-0.12140418504489546
C14orf37	1.0001327151506536	0.32539958226828525	0.2114994922562694	0.5061329031310711	-0.31145453567375253
C12orf39	1.0031380974569772	0.325471031456967	0.31514251395162607	0.5061964080360448	-0.1785887731599149
SDR39U1	-0.9979668054825278	0.32557035061684436	-0.10640307167767382	0.506255617161796	-0.03147827686161264
APOL2	0.9980969581618631	0.32556961510767257	0.06941708375290112	0.506255617161796	-0.18967470205332052
LOC283692	0.9977892052523024	0.32564226408343167	0.3862383329903183	0.506274260184147	-0.10506527141259303
ARHGAP39	0.9982426823157823	0.3256727021370096	0.09553679195561404	0.506274260184147	0.0007927912454500246
PRPF8	0.9988321563589285	0.32567421709504685	0.0834253515557517	0.506274260184147	-0.23959797157398022
ABCE1	-0.998798090679719	0.3257415551842183	-0.08002666692038574	0.5063313256934945	0.30503115096469613
LPCAT4	-0.9986523121781369	0.3258722272160517	-0.1153520208844645	0.5064452797028294	0.07137741780352787
SLC25A20	-0.9973028488300734	0.325876138176698	-0.09544490951975604	0.5064452797028294	0.07447327270874801
EPOR	1.0036010918663791	0.32592427927035084	0.23720937552004617	0.5064724817275963	-0.08629762518472522
LY6K	0.9968885469766818	0.32608062144813243	0.5944962583125761	0.5066678027219736	-0.3239858472560685
CALML4	0.9964452784380561	0.326297404517251	0.11365931685845343	0.5069569919243117	-0.2460279801695115
ZRANB2-AS1	-1.0028128714875413	0.3263940980117509	-0.15652530724056213	0.5070595652882487	0.14147501974362947
HIST2H2BE	1.0002219506216654	0.3264757652077125	0.15711793046666855	0.5071387779222604	-0.0712381417564201
CACNB2	0.9989278341450184	0.3265184771881928	0.3110530764330237	0.5071574693599564	-0.2133455250627071
SRP19	-0.9969988959579255	0.3265653427555044	-0.08348924590031359	0.5071826081446114	0.22935263888501137
ADNP2	-0.9959552909095561	0.3266205530627244	-0.05801975834655515	0.5072207010502487	0.06786012315562495
C1RL-AS1	0.9955777152338822	0.326742465493956	0.13607984541231133	0.5073357612526047	-0.007861221968676762
LYPD5	0.9954777705358206	0.32675602504727375	0.3622827599558929	0.5073357612526047	-0.17851217798788804
BMPR2	0.9954002222883788	0.32678955530356624	0.10929552934961073	0.5073365623197726	-0.19903187793636173
WDR46	-0.9958818227821168	0.32681792100558094	-0.05202424623276336	0.5073365623197726	0.16677392823055212
PCDH7	0.9979320442104567	0.3269253716732934	0.8336988033709707	0.5074557107165458	-0.174292145504201
SAMD9L	-0.9950191165133178	0.3269692062303634	-0.1252503592381231	0.5074761006660536	0.1274008641527584
IQCB1	-0.9954941391945883	0.3270275761489083	-0.08724505242047087	0.5075190444346229	0.20958109009456508
POP4	-0.9963847140836231	0.32721579989205096	-0.11822799717818633	0.5077634833394813	0.19356912625463704
IWS1	1.0016893513528602	0.3272949858313433	0.06334807366771145	0.5078386907056445	-0.2227564265583383
PAQR7	-0.9968761914651642	0.3273350867586231	-0.0643069060286745	0.5078532444117126	0.07658241563772024
CAMK2N2	-0.9941733801506054	0.32738838974540074	-0.255176113701971	0.5078882761712856	0.3449070573710938
MCAM	-0.9937736302444685	0.3276722602500012	-0.674984156320452	0.5082809546957652	0.10793384032283204
PAFAH2	0.9954764963087206	0.32776256904414247	0.11953588438703555	0.5082846512599045	-0.027427000607618057
LOC151171	0.9935232706129374	0.3277668853929334	0.3540805386519099	0.5082846512599045	-0.26538862234769883
ZNF618	0.9936616578056044	0.3277069468619679	0.14807218309948844	0.5082846512599045	-0.026045674183337277
TAS2R30	0.9970675334931435	0.32788352091545114	0.21877888068432316	0.508308767448944	-0.2169229032152739
ZFHX4-AS1	0.9932572570666948	0.32793741211997796	0.38051068983649117	0.508308767448944	-0.30596755458299385
CHST11	0.9931107020307318	0.32794430155920395	0.15435470149549424	0.508308767448944	-0.03730346475931726
LYAR	0.9956418181388343	0.32794582362068603	0.08923348088616834	0.508308767448944	0.06575539248490324
GRAMD1A	-0.9947307741224672	0.32788457715381447	-0.08198279670038922	0.508308767448944	0.22405980614501353
FGR	0.9942232141100904	0.3279669296237636	0.364100895259893	0.508308767448944	-0.2547733756819661
FAM182B	-0.9936142455727452	0.3281875372821046	-0.43640376221451094	0.5085553223481881	-0.06693952826602971
PNO1	0.9961871960583624	0.32817697604272156	0.11907536168097899	0.5085553223481881	0.03580981145683414
FERMT3	-0.9955207290470267	0.32836658944331265	-0.31259810966973767	0.5087374030072541	0.08917521464611246
OR7E14P	0.9922592778965277	0.3283622269565115	0.2827134333713417	0.5087374030072541	-0.16366069555306134
ATG10	-0.9930415565533108	0.32840609696560974	-0.09305839599667642	0.5087509313971038	0.13296428895313
SYDE2	-0.9932004308392296	0.32852583886157327	-0.16370887048558647	0.5088887408377687	0.07856478856715633
ATAD1	0.9916439442003104	0.3285872032739451	0.0645169897917075	0.5089361058110734	-0.11636553790419411
ARPC2	-0.9922605992037093	0.328655756347939	-0.11311804759524158	0.5089945951084672	0.18232982106069778
ADH7	0.9919986088846554	0.3287528698532075	0.4376132186083198	0.5090191656126111	-0.1415457950511441
IL18	0.9918380466679194	0.32876399680877433	0.4585370063775176	0.5090191656126111	-0.13371190396445637
FANCL	-0.9926950242991296	0.32874962307572186	-0.0782643603609694	0.5090191656126111	0.06929312713271081
METTL7B	0.9903969820012948	0.3292053106053565	0.4310187065322544	0.5096547096476071	-0.07761484328579815
ATP2B4	0.9921544843272382	0.3292426103382414	0.19200510474188093	0.5096647243657149	-0.17889621801791447
ZNF7	-0.9904155168550679	0.3294845090677957	-0.06253053154847876	0.509991425037428	0.125309528749351
DENND4B	0.9896627197684219	0.32958641836410885	0.09217869929841527	0.5101014026755063	-0.07531193065060926
SFT2D1	-0.9919994051487971	0.32969649575342397	-0.08540737642293728	0.510224000308917	0.21017315004784215
LRRC39	0.989068794253896	0.32982709421733625	0.21302868253559915	0.5103783295428985	-0.09207824118354292
ZNF665	0.9889565424675019	0.3298954285533955	0.09473038042340942	0.5104362906604437	-0.3018215528046855
ITGA1	-0.9895027033783265	0.33004976294664157	-0.31145026713708823	0.5104389937704978	0.15374017257554012
ESYT2	-0.9887409087837119	0.32999613922991	-0.06393814262805364	0.5104389937704978	-0.09255934433251448
TMEM185B	0.9886566913321345	0.3300284077725275	0.0600403942416623	0.5104389937704978	-0.10076702216151709
HOMEZ	-0.9886048986472072	0.3300824416796698	-0.07109226867977991	0.5104389937704978	0.09128119758893634
PARP6	-0.9890178904727407	0.33007718861521496	-0.08238055410103762	0.5104389937704978	0.1727704323323888
HLF	0.9904695701005446	0.33007966415868517	0.4261976492203525	0.5104389937704978	-0.05919207895582276
NCKAP5L	0.9894411053056967	0.3301999217610915	0.10311251374112196	0.510572903061697	-0.1811581217343476
LOC339535	-0.9881060579610759	0.3302923652502424	-0.7077788741452391	0.5106680779977326	0.15181675667143396
POLR2B	0.9881350633703362	0.3304240259424215	0.04066284686023813	0.5108238635419592	-0.3214066771166045
APOL3	-0.9873137229549223	0.33072461902713535	-0.31314686847104944	0.5112407590366163	0.1370514062191665
PSTPIP2	-0.9872771841497575	0.330989035531265	-0.08347476001573817	0.5116016593143845	0.13990983264127219
AURKC	-0.9866397164079465	0.33115477997055354	-0.16209836152708013	0.511809991369972	0.024930007824982853
RASA1	0.9865803835765966	0.331244953111685	0.14730722411842656	0.5119014976058021	-0.04010780200596552
IGFBP5	-0.9867814723355783	0.3313299728820025	-0.6056173239764355	0.5119850235289197	0.05764378265468578
HIVEP3	0.985416327926518	0.3316448253311919	0.28323800279041667	0.5124236477754868	-0.02181363171982016
CYP2U1	-0.9873358466657505	0.3317271964038585	-0.1827719136116599	0.5125030171731014	0.010324145555474494
UQCR11	-0.9897404823904965	0.3319224200249722	-0.1145117651083627	0.5127087951254733	0.15534924899336075
WEE1	0.9850247150522186	0.33189743575648	0.184806367743775	0.5127087951254733	-0.042832512433606786
SMARCA2	0.9843949614323543	0.33209397341283997	0.14770542512327367	0.5129258595242135	-0.23455337153415415
PROK1	-1.0	0.3321949846529795	-0.2503458322507238	0.5129860150675762	0.21602172490765925
KPTN	-0.9842534383360791	0.3321901448352733	-0.09179951208365988	0.5129860150675762	0.16500256297003602
BEGAIN	-0.9845788154728083	0.3323438202350556	-0.28498577941376535	0.5131679144690551	0.1390086100021954
MIOX	-0.9830956116170544	0.33272081751471994	-0.34045354127494454	0.5135030322741002	0.18192726167751358
SIRPB1	0.9831283416174265	0.3327166089447843	0.6940168824229	0.5135030322741002	0.03553434252704865
NETO1	-0.9873597023932745	0.33261841739339104	-0.4697622698782482	0.5135030322741002	0.08567729863375738
RAP1B	-0.9832597197014802	0.3326902363024332	-0.11688335687895623	0.5135030322741002	0.2149913415093487
UBE2L3	0.9851387908926592	0.33279189564244616	0.07143925551873842	0.5135030322741002	-0.03625621952800526
ANGEL1	-0.984264008081284	0.33281617120658014	-0.11702334946005521	0.5135030322741002	0.06504799529145716
LOC728743	-0.9840090701996999	0.3328117829762982	-0.16668036446040002	0.5135030322741002	0.014582374331566901
LINC00667	-0.9836669261434372	0.3328404204716583	-0.12195116040257936	0.5135030322741002	0.25559443386948133
WRB	-0.9848037233511614	0.33270374548509773	-0.08650705293267258	0.5135030322741002	0.20084649504740823
LTK	-0.9827966300890411	0.33297448793003337	-0.3434637966268963	0.513614002050143	0.28287214845399167
HYDIN2	0.9825974612971601	0.3329568678333027	0.20393810880933527	0.513614002050143	-0.18687486827675803
FAM127C	0.9841994153164807	0.3330769622819618	0.11534198872003287	0.5137241335587899	-0.06522571759314338
TCTA	-0.9821743940918731	0.3331964500093896	-0.09408550119866277	0.51381254805086	0.0838659485938139
FAM160A1	-0.9847091536412119	0.33318820924568016	-0.3828055932308412	0.51381254805086	0.1295055276322693
HEYL	-0.9819974123365112	0.33325620109916565	-0.6408663473119334	0.513856754068679	0.11743610716672384
SLC9A9-AS1	0.9835157262037955	0.3332917647791038	0.3595639174554943	0.5138636600973108	-0.23287824611913685
NOP16	0.9819857401376778	0.33333999790658353	0.11050472126368938	0.5138827574478793	0.01682235782498536
FAM203A	0.9818207492164813	0.33336632332412175	0.13590331667833322	0.5138827574478793	-0.17959756205914726
RAB3GAP2	-0.9814189910261414	0.3335302269063296	-0.060025551273101385	0.5140581418474673	-0.013023365698007284
KANSL2	-0.9817298130527834	0.33354229202443497	-0.046826773362248275	0.5140581418474673	0.17622147375083488
AR	-0.9818144252855129	0.3336593436051235	-0.5031428545719452	0.5141755553524965	0.2237357570753678
PHLDA2	-0.9810607546268149	0.3337320163859697	-0.2527571545008662	0.5141755553524965	0.09038364406352181
CSTF2T	0.9813538268113713	0.33370793994917125	0.07638632081354935	0.5141755553524965	-0.10653328714058212
RNF128	0.9810422434277032	0.33374288965775134	0.449089344665091	0.5141755553524965	-0.09406890774533301
TXNL4A	-0.9807684455449199	0.33386125786513465	-0.10651507488621803	0.5142620624085484	0.1472141283320362
HEY1	-0.9814905050913387	0.3338341794664835	-0.44539162868681004	0.5142620624085484	0.30647334632268514
LBX2-AS1	0.9834541398215765	0.3339982665862129	0.18061998089316766	0.5143772447304533	-0.17323773578798388
CCDC17	-0.9851870747101448	0.33399494441046984	-0.18636631513410062	0.5143772447304533	-0.001299777513733585
PAQR8	-0.9828616579636453	0.3340524005660971	-0.1353549603359694	0.5144126906155706	0.035085877746038635
ADORA2A	-0.9802670840605276	0.33414859659035845	-0.23083290321126748	0.5145022584798454	0.2781839307879883
EIF3B	0.980446421526216	0.3341728116446737	0.06318997950462624	0.5145022584798454	-0.18653370652100348
MED4	0.9798885181445921	0.334307651590785	0.05304935674909039	0.5146140039526275	0.0008414813126473633
ANGPTL3	0.9809933019959081	0.3342903225810727	0.20287905696528208	0.5146140039526275	-0.22864021499510345
PHF20	-0.9797845742850859	0.3343440731202507	-0.07199663119517652	0.5146221483008254	0.011381384512862204
C14orf101	-0.9829745983368628	0.33447899044516105	-0.07856521835873309	0.5147648507068968	0.14604684703111262
HIST1H1C	0.9803962181428979	0.33449906395822915	0.20788996734253473	0.5147648507068968	-0.033814502076399695
C4orf32	0.9816887236912428	0.3348098505972107	0.17258298313249298	0.5151472114875735	0.06727602764857431
C7orf43	0.9805255562544569	0.33478811745103976	0.05976043139004261	0.5151472114875735	-0.23874716537462654
GJA9-MYCBP	0.9813276421670137	0.3348475099058714	0.31398836652987105	0.5151572067244262	-0.10435213848470169
CD36	0.9820333993614199	0.3350889521610365	0.46459425050464276	0.5154788049765294	-0.24657306621163486
TACO1	-0.9783938995312659	0.33517424060398127	-0.06314260780234271	0.5154788049765294	0.1901748588020998
KRT38	0.9817407288495091	0.3351998203148602	0.2662068463642465	0.5154788049765294	-0.21001983009315286
NARS	-0.9780955419878679	0.3351776527515865	-0.08126503919452333	0.5154788049765294	0.22398173887797587
FBXO11	0.9780021683655802	0.33521245862305316	0.07237123966376657	0.5154788049765294	-0.23986789440782863
OPHN1	0.9775989301947944	0.3354492469294449	0.12606914841630967	0.5157458878580642	-0.1790769304777862
CDC73	0.9776322462233011	0.33551093569812007	0.06536980759381628	0.5157458878580642	-0.14453924017596043
RPS6KA5	0.9776487745447966	0.3354859250563278	0.22747845591632299	0.5157458878580642	-0.1224412102568018
LRRC47	-0.977466031291825	0.3354641231730007	-0.041750783310344985	0.5157458878580642	0.07467992858976966
C8orf40	-0.9781705985796046	0.33563866592931035	-0.10263228511787936	0.5158462984824683	0.11088914001747026
SIGLEC1	-0.9771646635896989	0.33562734241868286	-0.3663199642778219	0.5158462984824683	0.08500651205874017
AHI1	0.9787935585263591	0.33583240894309074	0.07882064954783274	0.5160960818293422	-0.3144941084035471
IFT46	-0.9764886665014186	0.33599652943761016	-0.07679935565134599	0.5163003000681478	0.21167793683858452
SNRNP25	-0.9774707254795307	0.33606475213089615	-0.10896927658887101	0.5163571351868989	0.15285717202507412
IQCH-AS1	-0.9761404168053873	0.3362249228012887	-0.2266448794831586	0.5165552229394148	0.24739963346987465
PSMD5	-0.976791698044874	0.3362846125197254	-0.03747375774757522	0.5165989154877411	0.2742191891587298
MORF4L2	-0.9756413381420859	0.33634758310616275	-0.10568025160032235	0.5166476395026924	0.1995891538147477
LOC285758	0.9759269024756358	0.3364299491034488	0.23550360968141915	0.516726144070344	-0.220653742476574
C10orf68	-0.9759335881899823	0.3365027940733577	-0.14235848825491448	0.5167420054646239	0.2690171077300651
GAN	0.9754234951180757	0.3364959201355979	0.11125799939179792	0.5167420054646239	-0.13300787003671155
COL18A1	-0.9752366125561133	0.33686705013969365	-0.4196834124027724	0.5171228914046981	0.035149230698218514
LTBP2	0.9760186682218329	0.3368759553286065	0.2352939898753288	0.5171228914046981	-0.11730630066063692
TRIM55	-0.9756142768655801	0.3368421229792504	-0.665395981173103	0.5171228914046981	0.11609554973797244
SHANK1	-0.975143199641267	0.3367963850577972	-0.15359270144695447	0.5171228914046981	0.14404653439828433
PDZRN3	0.974355887915224	0.3370026961353869	0.14719858568158983	0.5172694122390047	-0.2554165714683206
SORD	0.9746569406446803	0.3372142315156933	0.12164406693230134	0.5174287064329233	-0.1298163382912951
ZMYM6	0.9738343956400417	0.3372245616786326	0.04840998741183533	0.5174287064329233	-0.1655031016392385
LOC100268168	0.9741278363728665	0.33715644275069523	0.11587252708181772	0.5174287064329233	-0.20056444837033588
YEATS2	0.9760970616791943	0.33723167885235716	0.08052616009617886	0.5174287064329233	-0.18101502301212816
CFLAR	0.9745420422028993	0.3373026606912961	0.0821072993885057	0.5174895855116303	-0.2737384101319931
ST13P4	-0.9738868919899362	0.337342333796151	-0.26413822327392844	0.5175024239035051	0.13604886816092673
SCARNA15	0.978242452619802	0.3374044526845069	0.26643790908037923	0.5175496898327534	-0.17953852178171884
LOC283788	-0.9742907760574514	0.33747313330264195	-0.34699952218365127	0.5176070111918699	0.14569102807966067
VSTM4	0.9741600727994818	0.3375053839912233	0.25411108076859	0.5176084518748412	-0.29511829936219436
DRP2	-0.9789964286178433	0.3375869279786974	-0.4504981611783956	0.5176410485614309	0.16268087987722288
EDC3	0.9772118321209253	0.33758926529192346	0.08073152860900024	0.5176410485614309	-0.12449450029294226
ANKRD11	0.9730384624471088	0.33768338565334577	0.10608822135589158	0.5177373444848321	-0.049795945934356586
TSTA3	-0.9724901292405952	0.3379135446250764	-0.09491326033480085	0.5178826827246337	0.18963209263776132
LHX8	0.9738656657146535	0.3378998695327611	0.6575288819239467	0.5178826827246337	-0.15375447150191093
FLJ14186	0.9729227049594422	0.33793481934248526	0.19743446027761902	0.5178826827246337	-0.0242648222057487
FAM211A	0.9759770579712929	0.33787120532337833	0.14837529463463017	0.5178826827246337	-0.0766383456094764
ZNF217	-0.9727566199331047	0.33791393403112846	-0.11427370465811038	0.5178826827246337	-0.017978006856003426
FBN2	-0.9762806239726072	0.3379686112049458	-0.706770606237745	0.5178864582711309	-0.046060152774351826
C17orf97	0.972183385053614	0.3381758130087057	0.30394886907095486	0.5180949362910476	-0.17081112638701557
EIF4E2	-0.9751147996000804	0.33817074848780404	-0.08856042141761122	0.5180949362910476	0.22201372792310284
ZNF33BP1	0.9729327528275932	0.3381986847448246	0.30068030791936473	0.5180949362910476	-0.3148221074537919
LINC00565	0.971639213324373	0.33830369972420704	0.21000651521814362	0.5181597757936501	-0.2422797344100919
ANO7	-0.9733444494866416	0.338275027304466	-0.16688202332517577	0.5181597757936501	0.03228562660254774
SNORA41	-0.9722631069455554	0.338371983855824	-0.14257650899467178	0.5182163484454907	0.2236778708861713
CCHCR1	0.9752914918463301	0.33843172964012525	0.10095690684422465	0.5182598353571941	-0.05816913599656279
MTX2	-0.9779038817908722	0.33848056241708613	-0.061403717159285165	0.5182866040493563	0.21382511889048422
SLC51A	0.9713513945577822	0.338546826767677	0.17283594058215002	0.5183400568024885	-0.21420669287132857
ADPRHL2	0.971083898975356	0.3385944783382304	0.06460645697856826	0.5183650047610009	-0.27784871520307725
ZFP36L2	0.9722971535667834	0.3387916493656431	0.1821541488119216	0.5186188309717054	-0.1660074824686085
ULBP3	-0.970502848803338	0.3389756647236225	-0.18050594903561645	0.5188524734765003	0.22039231691018096
SAA1	0.9709676303292517	0.3390898900845952	0.3826517393019132	0.5189792586786819	-0.09526081036243302
NUDCD3	0.9703286376321376	0.33916284838654587	0.04353876183005312	0.5190428667541187	-0.14487171049638334
TFPI	0.969960457298056	0.3392937847337917	0.1502353056570893	0.5190990796329764	-0.13359545100858175
ANKRD27	-0.9702158325173288	0.33924718658979625	-0.06549770621264273	0.5190990796329764	0.07436871997238882
MRPL42	-0.9704937295598397	0.3392790377868914	-0.059099078553909834	0.5190990796329764	0.27174638372618337
